Epoch: [0][4900/17702]	Batch Time 0.156 (0.156)	Data Load Time 0.000 (0.000)	Loss 3.8155 (4.3076)	Top-5 Accuracy 68.889 (61.739)
Epoch: [0][5000/17702]	Batch Time 0.167 (0.156)	Data Load Time 0.000 (0.000)	Loss 4.3688 (4.2984)	Top-5 Accuracy 59.896 (61.856)
Epoch: [0][5100/17702]	Batch Time 0.158 (0.156)	Data Load Time 0.000 (0.000)	Loss 3.6899 (4.2903)	Top-5 Accuracy 70.572 (61.960)
Epoch: [0][5200/17702]	Batch Time 0.153 (0.156)	Data Load Time 0.000 (0.000)	Loss 3.8043 (4.2820)	Top-5 Accuracy 66.935 (62.061)
Epoch: [0][5300/17702]	Batch Time 0.169 (0.156)	Data Load Time 0.000 (0.000)	Loss 3.8350 (4.2741)	Top-5 Accuracy 68.090 (62.166)
Epoch: [0][5400/17702]	Batch Time 0.152 (0.156)	Data Load Time 0.000 (0.000)	Loss 3.8923 (4.2660)	Top-5 Accuracy 67.606 (62.268)
Epoch: [0][5500/17702]	Batch Time 0.156 (0.156)	Data Load Time 0.000 (0.000)	Loss 3.7529 (4.2579)	Top-5 Accuracy 67.838 (62.376)
Epoch: [0][5600/17702]	Batch Time 0.157 (0.156)	Data Load Time 0.000 (0.000)	Loss 3.8349 (4.2501)	Top-5 Accuracy 65.979 (62.476)
Epoch: [0][5700/17702]	Batch Time 0.162 (0.156)	Data Load Time 0.000 (0.000)	Loss 3.7820 (4.2425)	Top-5 Accuracy 68.519 (62.574)
Epoch: [0][5800/17702]	Batch Time 0.152 (0.156)	Data Load Time 0.000 (0.000)	Loss 3.6183 (4.2360)	Top-5 Accuracy 68.421 (62.659)
Epoch: [0][5900/17702]	Batch Time 0.152 (0.156)	Data Load Time 0.000 (0.000)	Loss 3.7613 (4.2292)	Top-5 Accuracy 66.389 (62.745)
Epoch: [0][6000/17702]	Batch Time 0.168 (0.156)	Data Load Time 0.000 (0.000)	Loss 4.1676 (4.2228)	Top-5 Accuracy 65.116 (62.828)
Epoch: [0][6100/17702]	Batch Time 0.160 (0.156)	Data Load Time 0.000 (0.000)	Loss 3.5988 (4.2166)	Top-5 Accuracy 69.841 (62.905)
Epoch: [0][6200/17702]	Batch Time 0.151 (0.156)	Data Load Time 0.000 (0.000)	Loss 3.7581 (4.2098)	Top-5 Accuracy 67.045 (62.991)
Epoch: [0][6300/17702]	Batch Time 0.156 (0.156)	Data Load Time 0.000 (0.000)	Loss 4.0206 (4.2030)	Top-5 Accuracy 67.052 (63.081)
Epoch: [0][6400/17702]	Batch Time 0.148 (0.156)	Data Load Time 0.000 (0.000)	Loss 3.5934 (4.1970)	Top-5 Accuracy 72.674 (63.159)
Epoch: [0][6500/17702]	Batch Time 0.164 (0.156)	Data Load Time 0.000 (0.000)	Loss 4.0314 (4.1904)	Top-5 Accuracy 64.305 (63.243)
Epoch: [0][6600/17702]	Batch Time 0.147 (0.156)	Data Load Time 0.000 (0.000)	Loss 3.7492 (4.1844)	Top-5 Accuracy 69.364 (63.312)
Epoch: [0][6700/17702]	Batch Time 0.153 (0.156)	Data Load Time 0.000 (0.000)	Loss 3.7267 (4.1784)	Top-5 Accuracy 67.769 (63.386)
Epoch: [0][6800/17702]	Batch Time 0.153 (0.156)	Data Load Time 0.000 (0.000)	Loss 3.7055 (4.1731)	Top-5 Accuracy 67.925 (63.450)
Epoch: [0][6900/17702]	Batch Time 0.160 (0.157)	Data Load Time 0.000 (0.000)	Loss 3.9993 (4.1675)	Top-5 Accuracy 65.416 (63.518)
Epoch: [0][7000/17702]	Batch Time 0.156 (0.157)	Data Load Time 0.000 (0.000)	Loss 4.0398 (4.1624)	Top-5 Accuracy 64.398 (63.585)
Epoch: [0][7100/17702]	Batch Time 0.163 (0.157)	Data Load Time 0.000 (0.000)	Loss 3.6729 (4.1566)	Top-5 Accuracy 71.088 (63.663)
Epoch: [0][7200/17702]	Batch Time 0.151 (0.157)	Data Load Time 0.000 (0.000)	Loss 3.7006 (4.1509)	Top-5 Accuracy 69.231 (63.736)
Epoch: [0][7300/17702]	Batch Time 0.153 (0.157)	Data Load Time 0.000 (0.000)	Loss 3.6247 (4.1454)	Top-5 Accuracy 68.493 (63.806)
Epoch: [0][7400/17702]	Batch Time 0.157 (0.157)	Data Load Time 0.000 (0.000)	Loss 3.8896 (4.1401)	Top-5 Accuracy 67.717 (63.874)
Epoch: [0][7500/17702]	Batch Time 0.150 (0.157)	Data Load Time 0.000 (0.000)	Loss 3.8189 (4.1349)	Top-5 Accuracy 67.341 (63.940)
Epoch: [0][7600/17702]	Batch Time 0.152 (0.157)	Data Load Time 0.000 (0.000)	Loss 3.6065 (4.1298)	Top-5 Accuracy 69.014 (64.002)
Epoch: [0][7700/17702]	Batch Time 0.151 (0.157)	Data Load Time 0.000 (0.000)	Loss 3.3304 (4.1246)	Top-5 Accuracy 72.678 (64.068)
Epoch: [0][7800/17702]	Batch Time 0.169 (0.157)	Data Load Time 0.000 (0.000)	Loss 4.2788 (4.1199)	Top-5 Accuracy 64.322 (64.127)
Epoch: [0][7900/17702]	Batch Time 0.168 (0.157)	Data Load Time 0.000 (0.000)	Loss 4.0891 (4.1156)	Top-5 Accuracy 65.354 (64.177)
Epoch: [0][8000/17702]	Batch Time 0.156 (0.157)	Data Load Time 0.000 (0.000)	Loss 3.5050 (4.1108)	Top-5 Accuracy 72.253 (64.239)
Epoch: [0][8100/17702]	Batch Time 0.161 (0.157)	Data Load Time 0.000 (0.000)	Loss 3.6889 (4.1060)	Top-5 Accuracy 69.430 (64.301)
Epoch: [0][8200/17702]	Batch Time 0.148 (0.157)	Data Load Time 0.000 (0.000)	Loss 3.6567 (4.1016)	Top-5 Accuracy 71.976 (64.360)
Epoch: [0][8300/17702]	Batch Time 0.153 (0.157)	Data Load Time 0.000 (0.000)	Loss 3.8710 (4.0973)	Top-5 Accuracy 70.787 (64.417)
Epoch: [0][8400/17702]	Batch Time 0.157 (0.157)	Data Load Time 0.000 (0.000)	Loss 3.9625 (4.0926)	Top-5 Accuracy 66.043 (64.478)
Epoch: [0][8500/17702]	Batch Time 0.162 (0.157)	Data Load Time 0.000 (0.000)	Loss 3.5212 (4.0880)	Top-5 Accuracy 71.540 (64.536)
Epoch: [0][8600/17702]	Batch Time 0.151 (0.157)	Data Load Time 0.000 (0.000)	Loss 3.4403 (4.0838)	Top-5 Accuracy 70.056 (64.591)
Epoch: [0][8700/17702]	Batch Time 0.151 (0.157)	Data Load Time 0.000 (0.000)	Loss 3.9084 (4.0794)	Top-5 Accuracy 67.135 (64.645)
Epoch: [0][8800/17702]	Batch Time 0.163 (0.157)	Data Load Time 0.000 (0.000)	Loss 3.5925 (4.0750)	Top-5 Accuracy 68.992 (64.701)
Epoch: [0][8900/17702]	Batch Time 0.156 (0.157)	Data Load Time 0.000 (0.000)	Loss 3.6754 (4.0708)	Top-5 Accuracy 72.727 (64.755)
Epoch: [0][9000/17702]	Batch Time 0.160 (0.157)	Data Load Time 0.000 (0.000)	Loss 3.5945 (4.0664)	Top-5 Accuracy 69.210 (64.811)
Epoch: [0][9100/17702]	Batch Time 0.159 (0.157)	Data Load Time 0.000 (0.000)	Loss 3.8166 (4.0621)	Top-5 Accuracy 67.448 (64.867)
Epoch: [0][9200/17702]	Batch Time 0.158 (0.157)	Data Load Time 0.000 (0.000)	Loss 3.5673 (4.0581)	Top-5 Accuracy 71.111 (64.920)
Epoch: [0][9300/17702]	Batch Time 0.154 (0.157)	Data Load Time 0.000 (0.000)	Loss 3.9326 (4.0540)	Top-5 Accuracy 67.632 (64.969)
Epoch: [0][9400/17702]	Batch Time 0.161 (0.157)	Data Load Time 0.000 (0.000)	Loss 3.8462 (4.0500)	Top-5 Accuracy 63.733 (65.021)
Epoch: [0][9500/17702]	Batch Time 0.148 (0.157)	Data Load Time 0.000 (0.000)	Loss 3.9303 (4.0459)	Top-5 Accuracy 64.058 (65.074)
Epoch: [0][9600/17702]	Batch Time 0.157 (0.157)	Data Load Time 0.000 (0.000)	Loss 3.5514 (4.0422)	Top-5 Accuracy 69.663 (65.119)
Epoch: [0][9700/17702]	Batch Time 0.157 (0.157)	Data Load Time 0.000 (0.000)	Loss 3.6343 (4.0388)	Top-5 Accuracy 71.154 (65.162)
Epoch: [0][9800/17702]	Batch Time 0.152 (0.157)	Data Load Time 0.000 (0.000)	Loss 3.7810 (4.0351)	Top-5 Accuracy 71.388 (65.208)
Epoch: [0][9900/17702]	Batch Time 0.152 (0.157)	Data Load Time 0.000 (0.000)	Loss 3.9759 (4.0313)	Top-5 Accuracy 65.812 (65.257)
Epoch: [0][10000/17702]	Batch Time 0.169 (0.157)	Data Load Time 0.000 (0.000)	Loss 3.6704 (4.0279)	Top-5 Accuracy 69.293 (65.300)
Epoch: [0][10100/17702]	Batch Time 0.157 (0.157)	Data Load Time 0.000 (0.000)	Loss 4.0980 (4.0245)	Top-5 Accuracy 64.463 (65.340)
Epoch: [0][10200/17702]	Batch Time 0.153 (0.157)	Data Load Time 0.000 (0.000)	Loss 3.4876 (4.0216)	Top-5 Accuracy 71.714 (65.379)
Epoch: [0][10300/17702]	Batch Time 0.201 (0.157)	Data Load Time 0.000 (0.000)	Loss 3.9748 (4.0184)	Top-5 Accuracy 66.921 (65.419)
Epoch: [0][10400/17702]	Batch Time 0.159 (0.157)	Data Load Time 0.000 (0.000)	Loss 3.7831 (4.0151)	Top-5 Accuracy 70.027 (65.462)
Epoch: [0][10500/17702]	Batch Time 0.170 (0.157)	Data Load Time 0.000 (0.000)	Loss 3.6753 (4.0114)	Top-5 Accuracy 68.817 (65.510)
Epoch: [0][10600/17702]	Batch Time 0.153 (0.157)	Data Load Time 0.000 (0.000)	Loss 3.6102 (4.0078)	Top-5 Accuracy 69.613 (65.557)
Epoch: [0][10700/17702]	Batch Time 0.161 (0.157)	Data Load Time 0.000 (0.000)	Loss 3.7643 (4.0046)	Top-5 Accuracy 68.267 (65.596)
Epoch: [0][10800/17702]	Batch Time 0.164 (0.157)	Data Load Time 0.000 (0.000)	Loss 3.7207 (4.0011)	Top-5 Accuracy 68.814 (65.644)
Epoch: [0][10900/17702]	Batch Time 0.155 (0.157)	Data Load Time 0.000 (0.000)	Loss 3.6783 (3.9980)	Top-5 Accuracy 68.245 (65.682)
Epoch: [0][11000/17702]	Batch Time 0.152 (0.157)	Data Load Time 0.000 (0.000)	Loss 3.6075 (3.9946)	Top-5 Accuracy 72.394 (65.726)
Epoch: [0][11100/17702]	Batch Time 0.159 (0.157)	Data Load Time 0.000 (0.000)	Loss 3.5646 (3.9917)	Top-5 Accuracy 73.684 (65.762)
Epoch: [0][11200/17702]	Batch Time 0.158 (0.157)	Data Load Time 0.000 (0.000)	Loss 3.4925 (3.9888)	Top-5 Accuracy 71.835 (65.796)
Epoch: [0][11300/17702]	Batch Time 0.161 (0.157)	Data Load Time 0.000 (0.000)	Loss 3.5692 (3.9860)	Top-5 Accuracy 71.233 (65.835)
Epoch: [0][11400/17702]	Batch Time 0.153 (0.157)	Data Load Time 0.000 (0.000)	Loss 3.5614 (3.9828)	Top-5 Accuracy 71.781 (65.876)
Epoch: [0][11500/17702]	Batch Time 0.153 (0.157)	Data Load Time 0.000 (0.000)	Loss 3.6457 (3.9800)	Top-5 Accuracy 71.003 (65.911)
Epoch: [0][11600/17702]	Batch Time 0.152 (0.157)	Data Load Time 0.000 (0.000)	Loss 3.4517 (3.9772)	Top-5 Accuracy 73.837 (65.947)
Epoch: [0][11700/17702]	Batch Time 0.156 (0.157)	Data Load Time 0.000 (0.000)	Loss 3.8370 (3.9743)	Top-5 Accuracy 67.105 (65.984)
Epoch: [0][11800/17702]	Batch Time 0.152 (0.157)	Data Load Time 0.000 (0.000)	Loss 3.9434 (3.9713)	Top-5 Accuracy 66.197 (66.023)
Epoch: [0][11900/17702]	Batch Time 0.159 (0.157)	Data Load Time 0.000 (0.000)	Loss 3.5793 (3.9683)	Top-5 Accuracy 70.437 (66.060)
